smiles,latent_1,latent_2,latent_3,HBD,HBA,heavy_atoms,MW,has_heteroatoms,has_halogens,has_charges,protonatable_sites,calculation_type,cluster_id,dft_representative,distance_to_dft,distance_to_centroid,is_cluster_center,centroid_latent_1,centroid_latent_2,centroid_latent_3
Cc1sc(C(=O)O)c(C)c1C,2.821458645803993,0.1784604731721878,2.278103441246913,1,2,11,170.23299999999998,True,False,False,2,PM7,237,555927,0.17671881398734418,0.2616642584765604,False,3.055896515909552,0.11810332125607631,2.3774215334407964
COc1oc(C)nc1C(=O)O,3.150360629703304,0.1864891117351644,2.379389387476776,1,4,11,157.125,True,False,False,5,PM7,237,555927,0.17724575442611465,0.1166360046632068,False,3.055896515909552,0.11810332125607631,2.3774215334407964
Cc1ccsc1CC(=O)O,2.8233076324375945,0.0754803331512155,2.302900729806958,1,2,10,156.20600000000002,True,False,False,2,PM7,237,555927,0.1780849489483938,0.24792671901985888,False,3.055896515909552,0.11810332125607631,2.3774215334407964
CC(=O)OCSc1nc(N)n[nH]1,2.969060075169196,0.1478455053413795,2.1496143201826468,2,6,12,188.21200000000002,True,False,False,6,PM7,237,555927,0.1793224960079722,0.2456039319047265,False,3.055896515909552,0.11810332125607631,2.3774215334407964
Nc1n[nH]c(CCC(=O)O)n1,3.069577160699331,0.2447747234098741,2.450054469608248,3,4,11,156.145,True,False,False,6,PM7,237,555927,0.18017278621268276,0.14665724524133938,False,3.055896515909552,0.11810332125607631,2.3774215334407964
CNC(=O)c1sc(N)nc1C,3.10983073096653,0.033453580314337,2.244554282630592,2,4,11,171.225,True,False,False,4,PM7,237,555927,0.18356439987375475,0.16651782046729305,False,3.055896515909552,0.11810332125607631,2.3774215334407964
C[Si](C)(C)c1ccc(C(N)=O)cc1,2.9053764286143333,0.1824180207858529,2.488285790524252,1,1,13,193.32199999999997,True,False,False,2,PM7,237,555927,0.1845248723398514,0.19769562654149003,False,3.055896515909552,0.11810332125607631,2.3774215334407964
NCCc1cc(C(=O)O)co1,2.939286304071288,0.2683652283901879,2.453652068282204,2,3,11,155.15299999999996,True,False,False,4,PM7,237,555927,0.18498691462932293,0.20490894729794548,False,3.055896515909552,0.11810332125607631,2.3774215334407964
CSc1cc(C)c(C(=O)O)s1,3.131922894755068,0.0676177489692744,2.238073501914776,1,3,11,188.273,True,False,False,2,PM7,237,555927,0.18584374894615435,0.16657333874202265,False,3.055896515909552,0.11810332125607631,2.3774215334407964
Cc1ccn(CC(=O)O)c(=O)c1C#N,3.008515662113503,0.0605939948873325,2.157320636667946,1,4,14,192.17399999999998,True,False,False,5,PM7,237,555927,0.18996507479542712,0.23237184142241138,False,3.055896515909552,0.11810332125607631,2.3774215334407964
N[C@@H](Cc1c[nH]nc1O)C(=O)O,3.101781662050275,0.0328858125630565,2.2179282628102817,4,4,12,171.15599999999998,True,False,False,6,PM7,237,555927,0.19249159113596395,0.18656251981740335,False,3.055896515909552,0.11810332125607631,2.3774215334407964
N[C@H](Cc1c[nH]nc1O)C(=O)O,3.101781662050275,0.0328858125630565,2.2179282628102817,4,4,12,171.15599999999998,True,False,False,6,PM7,237,555927,0.19249159113596395,0.18656251981740335,False,3.055896515909552,0.11810332125607631,2.3774215334407964
CC(=O)Nc1n[nH]c(C)c1C,2.84998626140168,0.1513501646947488,2.192354402197195,2,2,11,153.185,True,False,False,4,PM7,237,555927,0.19293091105685453,0.27884445229709803,False,3.055896515909552,0.11810332125607631,2.3774215334407964
CCc1nc(C(=O)O)cs1,3.050234786582957,0.0408053679265841,2.174819109926563,1,3,10,157.19399999999996,True,False,False,3,PM7,237,555927,0.1937857582294064,0.21692111649569037,False,3.055896515909552,0.11810332125607631,2.3774215334407964
COC(=O)c1cc(C)nn1N,3.1807520854194133,0.1186284712134394,2.336324276683267,1,5,11,155.15699999999998,True,False,False,5,PM7,237,555927,0.19536913592760885,0.13144646641543398,False,3.055896515909552,0.11810332125607631,2.3774215334407964
CC(=O)N/C=C\c1cc(O)ccc1O,3.1026341470412677,-0.0042602607424014,2.3893308580853683,3,3,14,193.202,True,False,False,4,PM7,237,555927,0.19583985176997776,0.13152598365643306,False,3.055896515909552,0.11810332125607631,2.3774215334407964
CC(=O)N/C=C/c1cc(O)ccc1O,3.1026341470412677,-0.0042602607424014,2.3893308580853683,3,3,14,193.202,True,False,False,4,PM7,237,555927,0.19583985176997776,0.13152598365643306,False,3.055896515909552,0.11810332125607631,2.3774215334407964
Nc1ccc(SCC(=O)O)cc1,3.002291163906748,0.2888934424297215,2.4561847230608915,2,3,12,183.23200000000003,True,False,False,3,PM7,237,555927,0.1961479190258737,0.1955669688188268,False,3.055896515909552,0.11810332125607631,2.3774215334407964
COc1cc(C(=O)O)on1,3.0355184978862173,0.304704705552908,2.427538571812881,1,4,10,143.09799999999998,True,False,False,5,PM7,237,555927,0.19746414646724228,0.19428602053478322,False,3.055896515909552,0.11810332125607631,2.3774215334407964
C#Cc1cccc(NC(=O)C2(C)CC2)c1,3.124763888756397,0.2757055721630604,2.3720649537715977,1,1,15,199.25299999999996,True,False,False,2,PM7,237,555927,0.19755190183665763,0.17207520878827026,False,3.055896515909552,0.11810332125607631,2.3774215334407964
N#Cc1ccc(C(=O)O)[nH]c1=O,3.0281115468993898,0.2894971299127623,2.453917304954669,2,3,12,164.11999999999998,True,False,False,5,PM7,237,555927,0.19884281958460184,0.18973519759982066,False,3.055896515909552,0.11810332125607631,2.3774215334407964
C[C@H](NC[C@@H](C)C#N)c1cnccn1,3.90336689790537,-1.2598773313380045,-3.985839819847713,1,4,14,190.25000000000003,True,False,False,4,PM7,238,912080,0.0,0.09093908813812525,True,3.9363113991512786,-1.311362926387131,-4.053173400559639
C[C@H](C#N)CN[C@@H](C)c1cnccn1,3.90336689790537,-1.2598773313380045,-3.985839819847713,1,4,14,190.25000000000003,True,False,False,4,PM7,238,912080,0.0,0.09093908813812525,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C[C@@H](C#N)CN[C@H](C)c1cnccn1,3.90336689790537,-1.2598773313380045,-3.985839819847713,1,4,14,190.25000000000003,True,False,False,4,PM7,238,912080,0.0,0.09093908813812525,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C[C@H](C#N)CN[C@H](C)c1cnccn1,3.90336689790537,-1.2598773313380045,-3.985839819847713,1,4,14,190.25000000000003,True,False,False,4,PM7,238,912080,0.0,0.09093908813812525,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C[C@H](O)CN(C)Cc1ccc(O)nc1,3.865869421830701,-1.2396625549441391,-3.9481422313067953,2,4,14,196.25,True,False,False,4,PM7,238,912080,0.05688414610789814,0.145377308918948,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C[C@@H](O)CN(C)Cc1ccc(O)nc1,3.865869421830701,-1.2396625549441391,-3.9481422313067953,2,4,14,196.25,True,False,False,4,PM7,238,912080,0.05688414610789814,0.145377308918948,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C[C@H](CO)CCCNc1ccccn1,3.974787771064977,-1.2770481187980012,-3.9617277812435705,2,3,14,194.27800000000005,True,False,False,3,PM7,238,912080,0.07731214309876985,0.10497732377813568,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C[C@@H](CO)CCCNc1ccccn1,3.974787771064977,-1.2770481187980012,-3.9617277812435705,2,3,14,194.27800000000005,True,False,False,3,PM7,238,912080,0.07731214309876985,0.10497732377813568,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CCCCCNc1cc(C#N)cnn1,3.911971626189232,-1.3238929635185663,-3.942792890562412,1,4,14,190.25,True,False,False,4,PM7,238,912080,0.07762139288372623,0.11372459437433496,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CCCCCNc1ncncc1C#N,3.836980719499979,-1.2751272436103784,-4.035628956217988,1,4,14,190.25,True,False,False,4,PM7,238,912080,0.08437204873703942,0.10717936440165976,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC[C@H](O)CCNc1ncncc1C,3.9554176627730784,-1.2310684576056825,-4.093751964519545,2,4,14,195.26600000000002,True,False,False,4,PM7,238,912080,0.1232244468306218,0.09197212012087637,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC[C@@H](O)CCNc1ncncc1C,3.9554176627730784,-1.2310684576056825,-4.093751964519545,2,4,14,195.26600000000002,True,False,False,4,PM7,238,912080,0.1232244468306218,0.09197212012087637,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC(C)CCNc1nccnc1C#N,3.801359286603175,-1.1988708645823198,-4.034636103673585,1,4,14,190.25,True,False,False,4,PM7,238,912080,0.12848509277269182,0.1766639975380811,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
N#Cc1ccc(NC[C@@H](O)CO)cc1,3.7951864181478654,-1.186149693806433,-4.004011507304282,3,4,14,192.218,True,False,False,4,PM7,238,912080,0.13217031043910699,0.19496539596803517,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
N#Cc1ccc(NC[C@H](O)CO)cc1,3.7951864181478654,-1.186149693806433,-4.004011507304282,3,4,14,192.218,True,False,False,4,PM7,238,912080,0.13217031043910699,0.19496539596803517,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CCC(CC)Nc1cc(C#N)ncn1,3.859979841682904,-1.3884484182560244,-3.9620545772187232,1,4,14,190.25,True,False,False,4,PM7,238,912080,0.1377631983000264,0.14167328502314766,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC[C@H](O)CNc1ccc(C#N)nc1,4.031397316093426,-1.296491814504499,-4.053096674788189,2,4,14,191.234,True,False,False,4,PM7,238,912080,0.14918409062444365,0.09624181760647894,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC[C@@H](O)CNc1ccc(C#N)nc1,4.031397316093426,-1.296491814504499,-4.053096674788189,2,4,14,191.234,True,False,False,4,PM7,238,912080,0.14918409062444365,0.09624181760647894,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CCCCNCCc1cnc(C)cn1,3.9559951873581336,-1.190371152179195,-3.864066826295762,1,3,14,193.29399999999998,True,False,False,3,PM7,238,912080,0.14976484150355168,0.22536139282045564,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC[C@H](CCO)Nc1cc(C)ncn1,3.909331497829352,-1.1254152406166271,-4.056804079324015,2,4,14,195.266,True,False,False,4,PM7,238,912080,0.15215635516282924,0.18792987720699714,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC[C@@H](CCO)Nc1cc(C)ncn1,3.909331497829352,-1.1254152406166271,-4.056804079324015,2,4,14,195.266,True,False,False,4,PM7,238,912080,0.15215635516282924,0.18792987720699714,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC[C@@H](CCO)Nc1cncc(C)n1,3.8849570369665214,-1.1557753735551863,-4.096489412360384,2,4,14,195.266,True,False,False,4,PM7,238,912080,0.15303422139254844,0.16947281194916977,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC[C@H](CCO)Nc1cncc(C)n1,3.8849570369665214,-1.1557753735551863,-4.096489412360384,2,4,14,195.266,True,False,False,4,PM7,238,912080,0.15303422139254844,0.16947281194916977,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC(C)CCNc1cc(C#N)cnn1,4.043226287324476,-1.2010660913309543,-4.0156444816875645,1,4,14,190.25,True,False,False,4,PM7,238,912080,0.15462124248381862,0.1581284442730133,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C#CC[C@@H](CO)NCc1ccccn1,3.8523458146910974,-1.342817484265224,-3.861003729637084,2,3,14,190.24600000000004,True,False,False,3,PM7,238,912080,0.15832330630398264,0.21205846129671235,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C#CC[C@H](CO)NCc1ccccn1,3.8523458146910974,-1.342817484265224,-3.861003729637084,2,3,14,190.24600000000004,True,False,False,3,PM7,238,912080,0.15832330630398264,0.21205846129671235,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C[C@H](NC[C@H](O)CO)c1ccccc1,3.7716834339912646,-1.3535250172557898,-3.9781164784168817,3,3,14,195.262,True,False,False,3,PM7,238,912080,0.16177167165184053,0.18577822902775165,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
C[C@@H](NC[C@H](O)CO)c1ccccc1,3.7716834339912646,-1.3535250172557898,-3.9781164784168817,3,3,14,195.262,True,False,False,3,PM7,238,912080,0.16177167165184053,0.18577822902775165,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
N#CCCNc1ccc(C#N)cc1,4.06324679099285,-1.2674150972619838,-3.9602362572442495,1,3,13,171.20299999999997,True,False,False,3,PM7,238,912080,0.16209238275371932,0.16334417037167778,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
CC[C@@H](CO)Nc1cnccc1C#N,3.805249151261008,-1.160392732994979,-4.075384052846927,2,4,14,191.234,True,False,False,4,PM7,238,912080,0.1659591732247962,0.2011532380796822,False,3.9363113991512786,-1.311362926387131,-4.053173400559639
